Latitude,Longitude,Elevation,Rainfall,Fault_Distance,Population_Density,Vegetation_Density,Risk_Level_0,Risk_Level_1,Risk_Level_2
-0.9247678620921016,119.89870160131451,1.3150551902398748,0.22544963948604718,0.8578865194714808,-1.059026688345663,-0.3297127135248514,1.0,0.0,0.0
-0.9304810262939804,119.8084526362565,0.22510687729415385,-0.2515243645167109,-0.12633073134631426,-0.2839535974232607,-1.593651631737514,1.0,0.0,0.0
-0.8750844860217689,119.8312580625074,1.4264291677573964,-1.4688062692774217,1.5287158933844336,1.0397101877234391,-0.6178800681010598,1.0,0.0,0.0
-0.930010082235892,119.82789638397342,0.4947582199118508,-0.6930870584163992,0.09523231986791732,-0.4989321263525726,0.6277470466522884,1.0,0.0,0.0
-0.9162053861044218,119.89711602544844,0.017869489184029023,1.4673434115928217,0.9914184538567888,-0.8411721924741528,-1.236504643972785,1.0,0.0,0.0
-0.9171126894540824,119.88803651394758,-0.5381606341457864,-0.5621723204335941,-0.9912588256578405,0.6564875926755352,0.4529745219645969,1.0,0.0,0.0
-0.9341159491900848,119.8907145110275,-0.4085722752179485,-1.5304073531839542,0.43524376050616465,-1.1402727544627607,-0.08305531190440248,1.0,0.0,0.0
-0.8643902291747966,119.89681523392188,-0.9170418523027751,-1.2259249861135428,-1.029248905363575,-1.0202011346259878,-0.9557016694845786,1.0,0.0,0.0
-0.9213726278083264,119.80527170467936,1.3454853267081548,1.0874738990109765,0.7273379047793429,-0.3716705891603044,0.20825030799604202,1.0,0.0,0.0
-0.8625677852624244,119.84278028818406,-0.09272409176243797,1.0230255039868437,0.14931876357362936,1.3812312621094698,1.291395746773787,1.0,0.0,0.0
-0.8763811060112429,119.89313515650058,-1.6822901064322004,1.0234244901296974,-1.557339357565287,-0.2947384734565038,0.8515347088086764,1.0,0.0,0.0
-0.8614519221408031,119.80693881759989,0.5095756284452646,-1.6676975509273388,-0.11380679031285879,1.041148171194538,-1.5066320732675895,1.0,0.0,0.0
-0.9375249587097952,119.8651020345896,-0.07425329105151225,-0.8267837910634069,1.5383465837617392,0.34660215465368427,0.5642713561728945,1.0,0.0,0.0
-0.8789919317461691,119.8593477681043,-1.2513299416162935,1.552465521247076,-1.6527399917321017,-0.28682956436545887,-1.0402952258587628,1.0,0.0,0.0
-0.8686874626484107,119.8955691317516,0.6345833774415435,-1.0337944065227256,1.2098862441678018,1.1403690307003744,1.3037215051042603,1.0,0.0,0.0
-0.9114098815830026,119.83138112446454,-1.6023412133862829,-1.5823269853548276,-0.29312162358978994,0.4652357910193581,0.17390780977919557,1.0,0.0,0.0
-0.8759291534956097,119.83229750076649,0.8120288720202062,0.5497749722194962,-0.43755810137384993,0.5249121050699698,0.6837457351326978,1.0,0.0,0.0
-0.9398742575022154,119.81505088344254,0.16130682644619945,-1.6963134987264883,1.3239768895069846,1.5825489480633403,-0.2993846561921738,1.0,0.0,0.0
-0.924065032702045,119.87403825652788,1.4869896198407302,-0.3210026731467488,-1.7102301257564503,-0.713191663546335,1.455511850184461,1.0,0.0,0.0
-0.9391706732540476,119.84835774960456,1.0520135346063164,-1.1227541244409842,0.3017807331004924,-1.0489608040479692,0.15220986903327927,1.0,0.0,0.0
-0.9298902263561258,119.87164671377202,-1.013822177900228,0.3548029609524878,-0.13160782166405707,-1.6802355478604638,-0.990578534948099,1.0,0.0,0.0
-0.9203749952110568,119.83718011925568,1.1973855340124497,-1.2646002934843839,-1.4132145532747633,0.10358294803794037,-0.5887280547599393,1.0,0.0,0.0
-0.889432828268354,119.8194664790426,0.6854714780621959,1.4986638541120842,1.3409418215137932,-0.8526760602429454,-0.08333353886676774,1.0,0.0,0.0
-0.9314115437820008,119.81010879241876,-1.0324007994162214,1.1505315187347542,1.1936156483409366,0.6622395265599316,-0.6592248467702932,1.0,0.0,0.0
-0.873905702170196,119.86440855670668,-0.7666951519556163,-1.5571537606751673,1.1781842431043223,-0.45075968007075357,0.798009619924604,1.0,0.0,0.0
-0.8903332632800122,119.85088887834492,0.693164073379344,0.20971994852813064,-1.3628691052427517,-1.166156456942544,-1.5961981579498923,1.0,0.0,0.0
-0.9323925656065208,119.8043562288018,1.020139528482173,0.5122860301906407,-0.1306014545079328,0.4530129315150159,0.3184479818326666,1.0,0.0,0.0
-0.9291723794793716,119.8570955210012,0.8419238108285647,0.4763485561435546,0.2824825295681352,-1.1790983081824358,0.5284609178545743,1.0,0.0,0.0
-0.8815015077392405,119.85506288263288,-0.990802748229502,-0.1752768219745423,0.3917962681657073,-1.53068526686616,-0.2542569722718659,1.0,0.0,0.0
-0.9327893257168556,119.8111363214123,0.9614722620662303,0.7361764472929666,-0.7209509560712744,-0.8850306883426746,0.6889677307947593,1.0,0.0,0.0
-0.9397690082573732,119.87649718403244,-0.29318375465658975,1.6087410251177923,1.0031193958379507,-0.48886624205487905,-0.7436659287191142,1.0,0.0,0.0
-0.9388197186799014,119.87477241773344,-1.5020918197837865,-1.5303584522768114,0.0956243066667292,0.4896815100280424,0.6913770565287269,1.0,0.0,0.0
-0.9196862233973302,119.82751272128468,-0.2079854070322348,1.0222282510152985,-0.9233217953608895,-1.3681931346319642,-1.2079374095586268,1.0,0.0,0.0
-0.9221878567068916,119.86435964777708,0.06496492054767919,-1.5948743853787568,-0.16158079299854625,-0.2774826718033149,1.6886333006609653,1.0,0.0,0.0
-0.8824696879407747,119.81290732837202,-1.4681893143701812,0.1923334023785437,0.019556651044863916,-0.00857976270778758,1.398981728526083,1.0,0.0,0.0
-0.910782531808944,119.8731367951302,-0.4352443493140094,1.0764960375605206,-0.5144136814640461,-0.6448874486691288,-0.583693872537894,1.0,0.0,0.0
-0.8997483557457444,119.80889660342388,0.833376008526447,1.2618705538867656,-1.2285969183005017,-1.3861679280207027,1.610427047858612,1.0,0.0,0.0
-0.8893538503825018,119.84921567582084,0.6890853451241804,-0.6434025414477517,-1.0493362098034962,0.9965706835904667,1.6433820044943328,1.0,0.0,0.0
-0.9139825512312278,119.8058587346855,1.2687998083913523,0.042978518475453135,0.39295088725552657,-0.1804187875041272,1.7182967449530513,1.0,0.0,0.0
-0.9048095859839854,119.81939940683174,-0.27819350826456274,0.4061887196601776,-0.22158622425985405,-1.2215188205798584,1.3108374566607885,1.0,0.0,0.0
-0.9258314832987428,119.88250995149384,-0.12646545345162258,-0.4759634665603465,0.23704551906856727,0.5917783364760768,1.2679045667526505,1.0,0.0,0.0
-0.8929950469314367,119.81925517857366,0.8659606040232772,1.7042668308119286,-1.264049441221917,0.31999946043835137,-0.7395395452454476,1.0,0.0,0.0
-0.8997813420817792,119.84911411139112,0.44219611184207414,-0.313002841282802,1.6412907061237867,0.8822509976380902,0.44563200193700475,1.0,0.0,0.0
-0.8717539720046777,119.83141224551323,0.22112975213029984,-1.2588563301127396,0.7816163700999936,-0.3795794982513493,-0.8352735016431779,1.0,0.0,0.0
-0.8689345837299078,119.80722404833436,0.3782825671538515,1.654645072124895,-1.6971648425485368,-1.1373967875205624,-0.6177079356557148,1.0,0.0,0.0
-0.93543815719877,119.85134184441146,1.1137113985165943,-1.5846395533064253,1.16240303162432,-1.2553114321506869,0.5867533213325649,1.0,0.0,0.0
-0.938134426044892,119.81317982523912,0.9698274455039788,1.362867224609631,-1.6569777307780569,0.6579255761466343,-0.6325407727613169,1.0,0.0,0.0
-0.898599020167882,119.85778698109442,-1.445469397657817,-1.199012887121742,1.5723294027377455,0.30418164225626154,-0.8384841923510653,1.0,0.0,0.0
-0.8871854625075417,119.86532169833758,1.0268077161140756,0.8610135145468085,-1.0871127818504163,-1.0424898784280234,0.6239571308577619,1.0,0.0,0.0
-0.9287347774314778,119.81328095363916,-0.8742847457437529,-0.5023468161346812,-1.166224702765508,1.030363295161295,-0.19618473497969247,1.0,0.0,0.0
-0.9342453764445086,119.8000391774214,1.546168872160676,0.332032627880125,-0.2290526204228683,-1.6025844404211136,1.3336650620643182,1.0,0.0,0.0
-0.8701286993324409,119.8099637904179,0.7888444150506737,-0.5148592762472523,1.5507937042083264,1.1468399563203202,-0.9658829628874229,1.0,0.0,0.0
-0.9376843991841496,119.87109342362992,1.089210748538028,-1.6934910149632243,-1.2980095430282599,0.8923168819357837,-1.4771486869773562,1.0,0.0,0.0
-0.8810051293768121,119.81331663255912,-0.43258802097893023,0.25340057675188254,-1.6067415951467536,-1.448001217277963,0.901872386937385,1.0,0.0,0.0
-0.8757141452946271,119.86918549042318,0.5229952699343619,0.3305523436841377,-1.0186540020029446,-0.33212604370507975,0.4122677673240901,1.0,0.0,0.0
-0.9353109662305864,119.8124243994458,-0.42587414780667193,-1.1325165802972483,-0.7750214049704507,-1.448001217277963,0.007877148662906577,1.0,0.0,0.0
-0.8659544504962573,119.81976369204976,1.4871645704008054,1.188865079486398,1.7292715844672677,1.3668514273984789,-1.1910173930754375,1.0,0.0,0.0
-0.9235565837497198,119.86436313651492,-1.4117743703116736,1.2595098576360932,1.104001137365974,0.7952529976365961,1.3206969748017285,1.0,0.0,0.0
-0.9247644347301008,119.85238585476404,1.088687683874017,0.5837065396731693,-1.140760044567705,-0.23937610981918933,-0.19197010745924703,1.0,0.0,0.0
-0.8961455631571937,119.85554479310456,1.0802568503771721,-0.18059618598013893,0.7667680142304362,0.044625625722878245,-1.5797941813727776,1.0,0.0,0.0
-0.9388771302309238,119.81325430083402,0.22444744185172216,1.1762331244957638,-0.0024788084213377306,1.2129871959908778,-1.4639718772485766,1.0,0.0,0.0
-0.8900752808823206,119.8263733714683,0.4778702154343225,0.0478070177060197,0.4991043744277812,1.167690716651257,1.0187756058232402,1.0,0.0,0.0
-0.91573755320675,119.80600018009852,-1.1190516833682196,0.5699801217698498,0.08448117229679332,1.4581633778132703,0.34676615848935055,1.0,0.0,0.0
-0.9010291508682536,119.8841122605706,1.341710774270362,-1.4665037932469545,-0.7572897503722357,1.4703862373176124,0.2519782854933076,1.0,0.0,0.0
-0.875501025642603,119.81172776437587,1.0113280185842717,-0.014859617350190136,0.831263865729675,0.5673326174673925,-0.6820998570521457,1.0,0.0,0.0
-0.8917597854557708,119.80560974823112,0.22602842861744998,-0.6790401367277751,-1.673208969181255,-0.07472700237834509,0.16879424394098538,1.0,0.0,0.0
-0.8856966413682894,119.8936827043619,1.2725038499811128,1.3564597487728374,0.7763973488712118,1.026049344747998,1.0910840779404547,1.0,0.0,0.0
-0.9055938316677912,119.83973267447226,1.3930600892557337,-1.5217869386537175,1.382640576181684,-0.2753256965966662,0.17977392475741785,1.0,0.0,0.0
-0.8931583322024702,119.8045284670495,0.23398364141681588,1.3671236919970793,1.2690024157364883,-0.6858699775954525,0.13001336051167092,1.0,0.0,0.0
-0.9353080883978312,119.83130122872548,0.5797329207406201,0.49444614856037933,1.4253788925694517,1.5681691133523497,-0.6007993595813602,1.0,0.0,0.0
-0.929992618136651,119.85298348547236,-1.1521547657335658,1.6542435704006653,-1.5360107138846013,1.4811711133508554,-1.326043622885641,1.0,0.0,0.0
-0.9225561655971856,119.80884268434528,-1.4689729210133113,0.056384679875505786,1.2559402055204556,0.6572065844110847,-1.2041151878473506,1.0,0.0,0.0
-0.92995176120057,119.8570340626876,0.5311412780083885,0.3095031065936685,0.7827891223102135,0.4386330968040252,0.5295581073727925,1.0,0.0,0.0
-0.9202005311444236,119.8739780362596,-1.5021196617592858,-1.0119740947781595,-0.4274179426547162,-0.901567498260314,1.1784444986605693,1.0,0.0,0.0
-0.91897604816282,119.8589597153495,0.3243239391033336,-0.7984478296165517,-0.08333343861362157,1.1640957579735092,-0.12149165715571454,1.0,0.0,0.0
-0.902639924756512,119.8344888318749,-1.105620266146243,-1.2397979945947344,-0.608282811917828,-1.5917995643878706,-0.1033497202915926,1.0,0.0,0.0
-0.8733832871699827,119.85016414699324,0.8594706133737373,-0.49603545682374817,-0.6613722312829869,0.870028138133748,-0.4409432044918545,1.0,0.0,0.0
-0.8739640135178928,119.84820927746466,0.10141462502935916,-0.2600860197939512,0.8129974120312675,-0.11355255609802015,1.1282031611810976,1.0,0.0,0.0
-0.8820706576297441,119.86077715535303,0.249778021033284,-1.7317601498685746,0.33616270056214276,-0.9698717131375201,-1.6014718494209386,1.0,0.0,0.0
-0.8650506213228102,119.83582198141478,0.5665148280776755,0.025196448683064334,0.14240807499118652,-0.18832769659517212,0.9081397927205733,1.0,0.0,0.0
-0.8710681474555951,119.810344641533,0.5586894517727106,-0.3111653808466135,-0.15371220009812728,-0.29114351477875605,-0.9280963781722288,1.0,0.0,0.0
-0.8808029245376883,119.82420203069589,1.4160216755996942,1.1066310176588214,1.058482369507046,0.13953253481541728,1.2899295084437474,1.0,0.0,0.0
-0.9384040448581036,119.82309687149996,-0.9336803088839365,-1.2451210028533017,-0.1279544099079114,1.5077738075661884,0.8207090852909862,1.0,0.0,0.0
-0.906128145923138,119.84556785313733,-1.117451040963842,-0.5838544114561673,0.5645118913213268,-0.9842515478485109,0.707321710595126,1.0,0.0,0.0
-0.9345315445487392,119.84828759583792,1.3061394961386448,0.30540984952914757,-0.12535358658761314,1.499145906739594,1.4758775994068623,1.0,0.0,0.0
-0.8866643498789262,119.81457856047004,1.0019020917271249,1.7241859152058348,1.3326908777927708,1.3352157910342992,0.9035281362259284,1.0,0.0,0.0
-0.9352003661431008,119.89266798089398,1.0248234055793892,1.0853054154035853,0.985131492172717,1.0821307001208618,-0.6605342854223785,1.0,0.0,0.0
-0.9007876135861722,119.87946037279912,-0.5834297645141545,-0.46011046126308347,-0.2598911367864505,-0.3882073990779437,-0.007015423915584766,1.0,0.0,0.0
-0.887607074028805,119.86637135250054,1.55489152444895,-1.3551293399811417,-0.8775499585824144,1.5559462538480076,-0.49337836853180633,1.0,0.0,0.0
-0.8970011603940644,119.80180851018147,0.5010597900923892,-0.11823727674801852,0.14804668747900684,-0.7275714982573257,0.4070298316591003,1.0,0.0,0.0
-0.9046211521149644,119.88713810536,-0.23250800560943233,-0.7225469656812148,-0.24227903010571888,1.2892003199591289,-0.9128780599326161,1.0,0.0,0.0
-0.9022556040260908,119.83281373928476,-0.6913351723127594,-0.7781945102903519,-0.25849604722076985,0.7060980224284533,-0.12498988058406367,1.0,0.0,0.0
-0.9180865085013356,119.874490410652,-1.0528649182256478,-0.6396123940875087,-0.5503980494019266,-0.412653118086628,1.7028675011153722,1.0,0.0,0.0
-0.8665627348012128,119.86231012806928,-0.38563459208285655,-0.8321369410257639,0.2717691505799477,0.5781174935006356,1.128901750439198,1.0,0.0,0.0
-0.9009760520820558,119.8040151242939,-0.39477251985629364,1.226670684971281,0.3528238818502023,0.7895010637521997,1.4760718430753998,1.0,0.0,0.0
-0.8815667676737573,119.8393853767756,-1.295633017947762,-1.168197966166208,1.1107479613285056,-0.8469241263585491,1.7046434097110548,1.0,0.0,0.0
-0.9202043194894428,119.8225265354809,-1.5917305685712877,1.5075107820630749,-1.5446305244129201,-1.7133091676957426,-0.9326513815323426,1.0,0.0,0.0
-0.8636535753935976,119.85405404385816,0.7353326149940781,1.4680790356930564,-1.150773927389584,1.6587620720315914,-0.354178849137931,1.0,0.0,0.0
-0.8700287883546758,119.81016492261156,0.16399073507290754,-0.5300579301732798,0.8268479020038557,-0.21493039081050502,-0.9326264508728866,1.0,0.0,0.0
-0.8768931915485273,119.87945531061207,-0.7665439671057989,0.4619022558372496,-1.2076794201968326,-0.8447671511519005,-0.6536073710419715,1.0,0.0,0.0
-0.8698528834251031,119.8210253392348,-0.11988191607061133,0.14038545397222743,-0.2769667573635315,-1.5342802255439076,1.357358008815085,1.0,0.0,0.0
-0.914465803413752,119.85554579627812,0.5118012342172339,0.899002004636086,-1.6657772211742798,-0.28826754783655795,-0.3041982241440113,1.0,0.0,0.0
-0.9280111175025272,119.88553580186908,1.2165235428845018,-0.32218785477814377,1.1947780313432483,-1.298450936283659,-0.7370612324174756,1.0,0.0,0.0
-0.9320545654107169,119.89090094278993,0.5693460101088781,0.8937852073287075,0.9262814852525936,1.6077136588075742,0.8821449882610022,1.0,0.0,0.0
-0.8875601042537793,119.89433859270817,0.46182180479653856,0.7368788763325568,1.237392546926524,-0.5844921428829677,0.7895663907900888,1.0,0.0,0.0
-0.8730959224422574,119.86708790904687,0.9626320093759865,-1.2717097827268642,0.10004760484752716,-0.6456064404046784,0.7613144276466843,1.0,0.0,0.0
-0.874749659138638,119.82706087113776,1.437366631933661,0.7700869699118442,0.03349070849430058,0.18842397283278586,0.7971443518570628,1.0,0.0,0.0
-0.9044049428117168,119.8266233854199,-1.4179614949103867,-1.6469955891516148,0.916429836106979,-0.9037244734669626,-0.9034407631395132,1.0,0.0,0.0
-0.8607708652247142,119.8505308192281,-0.6751104963401209,-0.8762866372958628,0.09833708002954018,1.6199365183119163,1.1347404660724971,1.0,0.0,0.0
-0.928009636324777,119.86112736523512,-0.2883199499423118,-1.4451321425091952,-0.7732159542839064,0.8470204025961628,1.3934173435752115,1.0,0.0,0.0
-0.926865915145561,119.82138109975676,0.28314523740297887,1.572535446937491,0.7780441079887551,1.1633767662379597,-0.8784109683752773,1.0,0.0,0.0
-0.868387319047226,119.89045949758622,-0.4841820337067233,-1.168564328159607,-0.8243887385804592,-1.410613647029387,-0.7690229076749975,1.0,0.0,0.0
-0.922359067112878,119.85409412601292,-0.23515663677730947,0.29768812568051334,0.3788029730671425,0.8901599067291351,-0.9650160356272028,1.0,0.0,0.0
-0.8905225931568035,119.80300984610284,0.6438131239908947,0.16766637353315936,0.8604148735035745,0.2056797744859748,-1.4610671589242679,1.0,0.0,0.0
-0.9359286340225248,119.89698182688228,1.1595672838693325,-1.3494145756595677,1.6771003638963544,-1.1158270354540762,-1.2553020336372611,1.0,0.0,0.0
-0.9230948701790516,119.84476893565142,-0.21930845829232348,-0.9672711726313793,1.1505937073140575,1.452411443928874,-1.65605201926464,1.0,0.0,0.0
-0.9029982215508476,119.85440547496437,-1.0582224535971088,-1.6013009424166613,0.7768721863219821,-1.0734065230566536,1.4466460972063635,1.0,0.0,0.0
-0.8970093436756007,119.84539351513926,-0.37412159070807566,0.29086574939191506,0.9008473915127182,0.5673326174673925,0.7659123468102593,1.0,0.0,0.0
-0.9263901789330784,119.87467362053962,-1.2923852572027292,0.534240427114686,0.46618504085734214,0.6061581711870675,-1.3968235593216378,1.0,0.0,0.0
-0.905383537966004,119.86265164278,-0.2888910161782186,1.0098325022696175,-1.2948030852658405,-1.7183421098445892,1.3637215526918103,1.0,0.0,0.0
-0.8710893185089672,119.84358726910828,0.24162485947504972,-0.4575410291723962,0.8124444868470974,-1.5644778784369882,-0.28271690520504583,1.0,0.0,0.0
-0.8678760790392577,119.8864364510924,-1.0090689539832938,-0.9578159052355136,-0.10140470908062306,-0.23074820899259488,-1.5602593775502511,1.0,0.0,0.0
-0.890054536456248,119.84134997225252,-0.778239418084238,-1.296105933119538,0.12557232327697387,-0.43709883709531233,1.4345792742399444,1.0,0.0,0.0
-0.870156947677123,119.872971028763,0.7397567686959312,-0.12783184930213876,1.712919694926579,0.5551097579630503,0.7532828827901608,1.0,0.0,0.0
-0.903155664998032,119.86646945041204,0.6456290296814852,1.4927820627816923,-1.3809377657314714,0.06188142737606716,1.6361891970492868,1.0,0.0,0.0
-0.937994514988753,119.83923685872648,1.7189921816174774,0.5372931939715508,-0.641860319558173,-1.4271504569470264,0.38578776345223187,1.0,0.0,0.0
-0.910484293747506,119.81556317400116,0.6535347512670624,0.35747877453035126,-1.286844253475596,0.8261696422652263,-1.3501298195086877,1.0,0.0,0.0
-0.8864690075779548,119.88894676940843,0.7511755176453128,1.6904826081449298,0.43309209366035445,1.0605609480543756,0.08915904945249689,1.0,0.0,0.0
-0.8636170037621406,119.83398541885592,-1.311676481684643,-1.0848299733406555,-0.1838775179311584,0.37464283234011625,1.1622493230116981,1.0,0.0,0.0
-0.8919194200123561,119.84918571147104,0.8206362991382501,-1.2952504972988812,0.19759248202507088,1.4358746340112345,1.5115609922639766,1.0,0.0,0.0
-0.9097387469186632,119.84272374700024,-1.7219808052756094,0.5206989011042835,1.7089156420004656,-0.21421139907495548,0.7048383429589243,1.0,0.0,0.0
-0.934072760462155,119.86054529174294,-1.4215825096479024,1.141435412665981,-0.6689772768718253,1.3841072290516678,-1.3302237513799346,1.0,0.0,0.0
-0.8831725301830525,119.8713841936578,0.33057848196441114,1.4642743898016897,1.4577540399782807,0.8290456092074244,0.14124248273803328,1.0,0.0,0.0
-0.9073487485108062,119.881736066828,-0.7883521653365443,0.15964873434519955,-1.572738077273387,-0.8282303412342611,1.0037287610390917,1.0,0.0,0.0
-0.9105527708596668,119.86206071179966,1.6189294245605632,0.3258980722589189,1.2382365372415074,0.728386766230489,-0.21819043491644827,1.0,0.0,0.0
-0.9394772125834556,119.8133093820541,0.7274588095970302,-1.5370162909260785,0.6231171415617398,-0.3536957957715659,1.1971623182603601,1.0,0.0,0.0
-0.8711700286877172,119.83458556366324,-1.7388266948955298,0.07191983779817701,-1.1862137409370745,0.48536755961474515,0.15823908674965614,1.0,0.0,0.0
-0.8880148889735503,119.87316600642318,0.61229235204906,0.4039208147719485,-1.4866181755873564,-1.0396139114858254,0.4102643892903132,1.0,0.0,0.0
-0.9215746262592556,119.8747588662127,-1.257039081750976,-1.1208338028068001,-0.8499555082315842,-0.6240366883381923,0.09146835884889255,1.0,0.0,0.0
-0.9133268138032904,119.88325491227536,-0.8480084099372611,0.16959415818030282,-0.7836472480776585,0.6298848984602023,1.2076823044675142,1.0,0.0,0.0
-0.9230936379487252,119.8116517610058,0.5780845154410336,1.1880994235450344,-1.0085123939771052,0.3962125844066024,1.1276106970293465,1.0,0.0,0.0
-0.8899140815830834,119.89828641549995,0.6337171830328113,0.871744449027827,0.6030150239296402,-1.4839508040554399,-0.6702156557507323,1.0,0.0,0.0
-0.9166579108307676,119.85191396653524,-0.5908928643717807,-0.4498140445668501,-1.350682206003482,-0.450040688335204,1.5708713216856554,1.0,0.0,0.0
-0.9355591113555984,119.83308692628414,1.3972934616396324,-0.70505192722159,-1.240402813201059,0.7887820720166502,0.6744658367610351,1.0,0.0,0.0
-0.8708740479899546,119.81087369640336,1.196668565141229,-0.5027145985494783,0.007222514679346399,-1.1467436800827064,1.432164982071331,1.0,0.0,0.0
-0.878492461053219,119.80745059548428,0.6166876472081311,1.5827652056336599,-1.2120782050879066,0.19489489845273172,1.1021612876585987,1.0,0.0,0.0
-0.9118409883302558,119.8964065452012,0.06531127320878323,-0.6296343008068367,0.39802012748249405,1.6731419067425821,0.48445018023589964,1.0,0.0,0.0
-0.904620272207539,119.8740382162008,1.3229363864104111,0.8781214484045516,0.402950676018732,-1.7384738784399765,-1.3020918698030464,1.0,0.0,0.0
-0.9278522328771724,119.88399967002168,-0.46154801040337423,-1.0344102028965496,-1.5932197075221723,-0.412653118086628,1.3980344086411314,1.0,0.0,0.0
-0.9091041198147304,119.80175198881452,0.4671617578998955,0.9046055149584534,0.3002830492132339,1.5343765017815214,0.1657181068144952,1.0,0.0,0.0
-0.8755811851510719,119.87004170629308,0.33595038050670817,-0.11891907340077801,-1.1332035286788948,1.142526005907023,-1.1456108569781507,1.0,0.0,0.0
-0.8653193094232119,119.8895716136036,-0.6277977754615782,-1.3774263675637817,-1.2243185475177953,1.6206555100474658,-1.700901990638341,1.0,0.0,0.0
-0.9382381113850196,119.8013011220438,0.8953348971123211,0.282329533133351,0.7162446885565568,0.8937548654068828,-1.274187981944729,1.0,0.0,0.0
-0.9199030077255178,119.84759128031202,0.42620600002429626,0.5492601120804733,0.008660662603528617,-0.3450678949449714,-0.855900312742465,1.0,0.0,0.0
-0.8871013211273501,119.89874656507484,-1.2049810160332532,1.5528438618700375,-0.6516311002979263,-0.33284503544062927,0.8957926161268739,1.0,0.0,0.0
-0.863007966939217,119.8042909267348,-0.4095763240008142,0.05270953476580996,-0.019414680646380432,0.37248585713346766,-1.035649915337522,1.0,0.0,0.0
